,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
13268,49,4,222829,Masters,14,2,10,0,4,1,0,0,42,39,1
13269,63,4,298699,Assoc-acdm,12,2,4,0,4,1,0,0,40,39,1
13270,38,4,216845,5th-6th,3,2,7,0,4,1,0,0,48,26,0
13271,44,4,321824,Doctorate,16,2,10,0,4,1,0,0,20,39,0
13272,56,4,97541,HS-grad,9,2,12,0,4,1,0,1977,40,39,1
13273,30,4,329425,Some-college,10,2,7,0,4,1,0,0,40,39,0
13274,38,5,148287,Masters,14,2,4,0,4,1,0,0,60,39,1
13275,51,2,251346,9th,5,2,8,5,4,0,0,0,38,33,0
13276,30,4,143766,Bachelors,13,2,10,0,4,1,0,0,40,39,1
13277,56,4,49647,Assoc-voc,11,4,5,1,4,1,0,0,70,39,0
13278,50,4,233363,11th,7,0,8,4,4,0,0,0,40,39,0
13279,54,2,180427,HS-grad,9,2,3,0,4,1,0,0,45,39,0
13280,46,4,30111,HS-grad,9,2,4,0,2,1,0,0,40,39,1
13281,27,4,360527,HS-grad,9,2,4,0,4,1,0,0,40,39,0
13282,46,4,135803,Bachelors,13,4,4,1,1,1,0,0,40,30,0
13283,60,1,608441,HS-grad,9,2,14,0,2,1,0,0,40,39,0
13284,42,2,720428,Some-college,10,2,11,0,2,1,0,0,40,39,1
13285,36,4,269784,10th,6,5,6,4,4,0,0,0,40,39,0
13286,30,4,423311,HS-grad,9,1,7,0,2,1,0,0,40,39,0
13287,43,4,343591,Masters,14,0,4,1,4,0,0,0,50,39,0
13288,29,4,37088,Some-college,10,2,3,0,4,1,0,0,40,39,0
13289,45,0,154430,Some-college,10,0,0,1,4,0,0,0,35,39,0
13290,22,4,113588,Some-college,10,4,8,3,4,0,0,1741,30,39,0
13291,46,4,190072,HS-grad,9,2,1,0,4,1,0,0,40,39,0
13292,28,4,272132,Prof-school,15,3,10,1,4,0,0,0,65,0,0
13293,44,1,32000,Bachelors,13,2,10,0,4,1,0,0,45,39,1
13294,30,5,164190,Bachelors,13,4,4,1,4,1,0,2258,45,39,0
13295,17,4,233781,11th,7,4,8,3,2,1,0,0,18,39,0
13296,23,4,401762,11th,7,4,3,1,4,0,0,0,40,39,0
13297,34,6,169186,HS-grad,9,2,5,0,4,1,0,0,50,39,0
13298,33,4,164309,11th,7,5,4,4,4,0,0,0,30,39,0
13299,24,4,170800,Bachelors,13,4,4,3,4,0,0,0,37,39,0
13300,32,4,37232,Some-college,10,2,1,0,4,1,0,0,40,39,0
13301,41,4,373403,Bachelors,13,2,10,0,4,1,0,0,40,39,1
13302,44,4,192014,Bachelors,13,5,4,1,4,1,0,0,38,39,0
13303,48,6,172034,Bachelors,13,2,4,0,4,1,0,0,60,39,0
13304,36,2,322770,Some-college,10,2,10,0,2,1,0,1887,40,23,1
13305,39,4,269168,Bachelors,13,2,10,0,1,1,0,0,45,3,1
13306,34,4,302570,HS-grad,9,2,8,0,2,1,0,0,36,39,0
13307,35,4,103710,Masters,14,4,10,1,4,0,0,0,40,39,0
13308,30,6,113364,Some-college,10,4,3,3,4,1,0,0,30,39,0
13309,33,4,121966,HS-grad,9,4,13,1,4,0,0,0,50,39,0
13310,35,4,416745,Bachelors,13,2,10,0,4,1,0,0,40,0,1
13311,30,2,154548,Masters,14,0,10,4,4,0,0,0,65,39,0
13312,45,4,188794,HS-grad,9,0,8,1,4,0,0,0,40,39,0
13313,37,4,156266,HS-grad,9,2,3,0,0,1,0,0,40,39,0
13314,61,0,270599,1st-4th,2,6,0,1,4,0,0,0,18,26,0
13315,36,4,19914,Some-college,10,4,1,3,0,0,0,0,40,39,0
13316,31,4,246439,Assoc-acdm,12,4,13,3,4,1,0,0,45,39,0
13317,38,4,101833,10th,6,2,14,0,4,1,3103,0,40,39,1
13318,32,4,177695,Bachelors,13,2,3,0,1,1,0,0,45,19,0
13319,23,4,167868,Some-college,10,4,1,3,4,0,0,0,24,39,0
13320,22,4,82561,Some-college,10,4,12,3,4,1,0,0,40,39,0
13321,38,6,31848,HS-grad,9,2,5,0,4,1,0,0,50,39,0
13322,45,0,117310,HS-grad,9,0,0,1,4,0,0,0,40,39,0
13323,40,4,355918,Bachelors,13,2,3,0,4,1,0,0,50,39,1
13324,38,4,49115,HS-grad,9,2,7,0,4,1,0,0,40,39,1
13325,29,4,102875,11th,7,2,6,3,2,1,0,0,20,39,0
13326,67,0,194456,Masters,14,2,0,0,4,1,0,0,10,39,0
13327,52,6,284648,HS-grad,9,0,4,4,4,0,0,0,99,39,1
13328,52,6,73134,Bachelors,13,2,12,0,4,1,0,0,40,39,1
13329,44,4,172600,HS-grad,9,4,12,1,4,0,10520,0,50,39,1
13330,61,0,244856,Bachelors,13,2,0,0,4,1,4386,0,40,39,1
13331,25,4,184303,7th-8th,4,4,9,2,4,0,0,0,40,13,0
13332,25,7,154610,Bachelors,13,3,6,1,4,0,0,1719,15,39,0
13333,33,4,260560,HS-grad,9,2,7,0,4,1,0,0,40,39,0
13334,56,4,360770,1st-4th,2,2,7,0,2,1,0,0,40,6,0
13335,24,4,315877,Some-college,10,4,12,1,4,1,0,0,25,39,0
13336,58,4,128258,HS-grad,9,0,12,1,4,0,0,0,24,39,0
13337,33,4,179336,Masters,14,4,1,1,4,0,0,0,40,39,0
13338,20,5,168165,Some-college,10,2,7,0,4,1,0,0,40,39,0
13339,55,4,109015,Bachelors,13,0,4,1,4,0,0,1876,40,39,0
13340,22,4,89154,1st-4th,2,4,8,2,4,1,0,0,40,8,0
13341,30,0,260954,7th-8th,4,4,0,1,4,1,0,0,40,39,0
13342,38,4,85399,HS-grad,9,4,7,1,4,0,0,0,40,39,0
13343,19,4,240841,Some-college,10,4,1,3,4,1,0,0,50,39,0
13344,20,4,119742,HS-grad,9,4,10,3,4,0,0,0,35,39,0
13345,24,4,30656,Some-college,10,4,8,1,4,1,0,0,24,39,0
13346,30,2,263561,HS-grad,9,2,11,0,4,1,0,0,40,39,1
13347,25,4,108838,Bachelors,13,4,1,1,4,0,0,0,40,39,0
13348,21,4,259351,HS-grad,9,4,8,2,0,1,0,0,40,26,0
13349,42,4,159449,HS-grad,9,0,3,1,4,1,0,0,40,39,0
13350,53,6,195322,Some-college,10,2,7,0,4,1,0,0,30,39,0
13351,38,6,179481,Bachelors,13,2,10,0,4,1,0,0,50,39,0
13352,40,7,195388,Some-college,10,2,11,0,4,1,0,0,40,39,0
13353,51,4,123429,HS-grad,9,2,6,0,4,1,0,0,40,39,0
13354,36,1,116580,Assoc-voc,11,2,10,5,4,0,0,0,45,39,1
13355,21,4,270043,Some-college,10,4,13,3,4,0,0,0,25,39,0
13356,49,6,232586,Bachelors,13,0,5,1,4,1,0,0,65,39,0
13357,52,4,164519,HS-grad,9,6,1,2,2,0,0,0,40,39,0
13358,33,6,141118,Prof-school,15,2,10,5,4,0,0,0,55,39,1
13359,27,4,177955,Bachelors,13,4,13,3,4,0,0,0,40,26,0
13360,45,2,149337,Masters,14,2,10,0,4,1,0,0,40,22,1
13361,45,4,68896,HS-grad,9,2,7,0,2,1,0,0,48,0,0
13362,27,4,22422,Some-college,10,4,12,2,4,1,0,0,40,39,0
13363,41,4,215453,1st-4th,2,2,8,0,4,1,0,0,43,26,0
13364,30,2,170772,HS-grad,9,2,8,0,4,1,0,0,40,39,0
13365,24,4,36011,Some-college,10,2,12,0,4,1,0,2057,45,39,0
13366,35,4,133839,HS-grad,9,2,3,0,4,1,0,0,60,39,1
13367,48,1,50567,Some-college,10,3,4,1,4,0,0,0,40,39,0
13368,42,5,203233,Prof-school,15,2,10,0,4,1,99999,0,99,39,1
13369,46,4,187510,10th,6,2,7,0,4,1,0,0,40,39,1
13370,24,1,290625,Some-college,10,4,1,1,2,0,0,0,41,39,0
13371,39,4,127573,Bachelors,13,2,10,5,4,0,0,0,30,39,1
13372,27,4,50316,Some-college,10,4,4,1,4,1,0,0,40,39,0
13373,41,4,169473,HS-grad,9,0,8,1,4,0,0,0,30,39,0
13374,46,4,25894,Doctorate,16,0,10,1,1,1,0,0,40,19,1
13375,44,4,106900,Masters,14,2,12,0,4,1,0,0,50,39,1
13376,43,4,157473,HS-grad,9,2,6,5,4,0,0,0,48,39,1
13377,31,4,122612,Masters,14,2,12,5,1,0,0,0,25,24,1
13378,17,4,132187,10th,6,4,6,3,4,1,0,0,15,39,0
13379,25,0,52151,Some-college,10,2,0,0,4,1,0,0,2,39,0
13380,31,4,212705,Some-college,10,2,13,0,4,1,0,0,40,39,1
13381,38,4,436361,Masters,14,2,10,5,4,0,0,1977,20,39,1
13382,38,4,184456,Some-college,10,4,8,1,4,1,0,0,50,12,0
13383,69,2,142297,10th,6,2,1,5,4,0,0,0,17,39,0
13384,60,1,54701,Bachelors,13,2,10,0,4,1,0,0,40,39,1
13385,34,4,245211,Masters,14,2,7,0,4,1,0,0,40,31,1
13386,50,4,98975,Bachelors,13,2,1,0,4,1,15024,0,40,39,1
13387,31,4,463601,HS-grad,9,4,6,2,2,1,0,0,40,39,0
13388,26,4,297991,Bachelors,13,2,12,1,1,0,0,1977,75,1,1
13389,36,4,196554,Some-college,10,2,12,0,4,1,15024,0,40,39,1
13390,23,4,113511,HS-grad,9,4,3,4,4,1,0,0,40,39,0
13391,17,4,152710,11th,7,4,8,3,4,0,0,0,20,39,0
13392,30,4,147171,Some-college,10,2,8,5,1,0,0,0,40,38,0
13393,54,4,52724,HS-grad,9,0,1,4,4,0,0,0,40,39,0
13394,35,4,177482,HS-grad,9,2,7,0,0,1,0,0,40,39,0
13395,58,4,219537,7th-8th,4,0,7,4,4,0,0,0,40,39,0
13396,33,4,350106,Some-college,10,4,8,1,4,1,0,0,34,39,0
13397,30,4,197947,HS-grad,9,4,4,1,4,1,0,0,40,33,0
13398,21,4,253583,11th,7,4,6,3,4,1,0,0,45,39,0
13399,26,4,58751,HS-grad,9,2,6,2,4,1,0,0,40,39,0
13400,29,4,206889,HS-grad,9,4,6,1,4,1,0,0,40,39,0
13401,45,4,151399,12th,8,2,14,0,2,1,0,0,40,39,0
13402,40,2,50563,Masters,14,2,4,0,2,1,0,0,55,39,1
13403,31,4,63861,HS-grad,9,0,12,1,4,0,0,0,34,39,0
13404,47,4,165517,Masters,14,2,10,5,4,0,0,0,40,39,1
13405,59,0,43103,Some-college,10,2,0,0,4,1,0,0,40,39,0
13406,21,0,123983,Some-college,10,4,0,3,3,1,0,0,20,39,0
13407,45,6,32172,HS-grad,9,2,5,0,4,1,0,0,70,39,0
13408,30,4,192644,Masters,14,2,4,0,4,1,0,0,50,39,1
13409,52,5,230919,Bachelors,13,2,12,0,4,1,0,0,60,39,1
13410,68,4,115772,HS-grad,9,2,11,0,4,1,0,0,40,34,0
13411,66,6,51687,Bachelors,13,2,12,0,4,1,0,0,20,39,0
13412,26,4,191803,Bachelors,13,4,12,1,4,1,0,0,40,39,0
13413,43,4,170721,Some-college,10,2,3,0,4,1,0,0,40,39,1
13414,20,0,132053,HS-grad,9,4,0,1,4,0,0,0,40,39,0
13415,36,4,170842,Masters,14,2,4,0,4,1,0,0,35,39,0
13416,22,0,51973,Some-college,10,4,0,3,4,0,0,0,30,39,0
13417,21,0,72621,Some-college,10,4,0,3,4,1,0,0,45,39,0
13418,20,7,205895,Some-college,10,4,1,3,4,0,0,0,10,39,0
13419,53,5,99185,HS-grad,9,2,3,0,4,1,0,0,80,12,0
13420,30,4,149726,Bachelors,13,2,13,0,4,1,7688,0,40,39,1
13421,38,4,372525,Masters,14,2,4,0,4,1,15024,0,45,39,1
13422,21,4,165107,Some-college,10,4,8,3,4,0,0,0,20,39,0
13423,47,2,273767,Bachelors,13,4,10,1,4,0,0,0,50,39,0
13424,61,4,227266,HS-grad,9,0,13,1,4,0,0,0,40,39,0
13425,49,1,89334,Bachelors,13,2,10,0,4,1,0,0,40,39,0
13426,44,4,199202,Masters,14,2,1,0,4,1,0,0,50,39,0
13427,23,4,326587,HS-grad,9,4,1,1,4,1,0,0,40,39,0
13428,49,6,144351,Some-college,10,2,12,0,4,1,0,0,25,39,0
13429,56,1,119254,HS-grad,9,0,1,1,4,0,0,0,40,39,0
13430,62,4,193881,Masters,14,6,4,1,4,0,0,0,35,39,0
13431,77,4,271000,HS-grad,9,6,4,1,4,0,0,0,40,39,1
13432,17,0,74685,10th,6,4,0,3,4,1,0,0,20,39,0
13433,34,4,123291,10th,6,4,6,2,4,1,0,0,40,39,0
13434,33,2,557359,HS-grad,9,2,6,0,2,1,0,0,40,39,0
13435,25,4,197403,Assoc-voc,11,4,3,3,4,1,0,0,40,39,0
13436,33,4,184245,9th,5,2,14,0,4,1,0,0,50,4,0
13437,21,4,92898,HS-grad,9,4,1,3,4,0,0,0,40,39,0
13438,51,4,105788,5th-6th,3,5,8,4,2,0,0,0,40,34,0
13439,22,0,205940,HS-grad,9,4,0,3,4,0,0,0,30,39,0
13440,45,4,212120,Bachelors,13,2,10,0,4,1,15024,0,40,39,1
13441,35,4,351772,Bachelors,13,2,4,0,4,1,15024,0,45,39,1
13442,33,4,309582,Some-college,10,2,14,0,2,1,7298,0,50,39,1
13443,28,4,244650,HS-grad,9,4,7,3,2,0,0,1602,25,39,0
13444,58,6,290670,Bachelors,13,2,4,0,4,1,0,0,55,39,1
13445,64,6,167877,HS-grad,9,2,10,0,4,1,0,0,60,39,1
13446,37,4,454024,HS-grad,9,2,8,2,2,0,0,0,35,39,0
13447,28,4,125531,HS-grad,9,4,8,1,4,0,0,0,30,39,0
13448,22,4,220603,Some-college,10,4,12,3,4,0,0,0,25,39,0
13449,59,4,180645,HS-grad,9,0,1,1,4,0,0,0,40,39,0
13450,35,4,98725,10th,6,0,6,4,4,0,0,0,60,39,0
13451,46,4,431515,Bachelors,13,4,6,1,4,1,0,0,40,39,0
13452,31,4,122612,Bachelors,13,4,1,1,1,0,0,0,40,35,0
13453,23,1,190290,HS-grad,9,4,2,3,4,1,0,0,40,39,0
13454,76,4,174839,Prof-school,15,2,10,0,4,1,9386,0,25,39,1
13455,46,1,83610,Bachelors,13,2,1,0,4,1,0,0,40,39,1
13456,50,4,273534,HS-grad,9,2,6,0,4,1,0,0,30,39,0
13457,26,4,383885,Assoc-acdm,12,2,3,0,4,1,5013,0,50,39,0
13458,19,4,188618,HS-grad,9,4,1,3,4,0,0,0,24,39,0
13459,35,4,95653,HS-grad,9,0,3,1,4,1,0,0,56,39,0
13460,61,4,204908,11th,7,2,11,0,4,1,0,0,36,39,0
13461,41,4,221172,Bachelors,13,4,4,3,4,1,0,0,40,39,0
13462,31,4,97723,Bachelors,13,2,10,0,4,1,7688,0,40,39,1
13463,32,4,200401,HS-grad,9,4,4,1,4,1,0,0,40,4,0
13464,41,7,205153,Masters,14,2,4,0,4,1,0,0,50,39,1
13465,38,4,170174,HS-grad,9,4,10,1,4,1,0,0,60,39,0
13466,58,1,26947,Bachelors,13,6,10,4,0,0,0,0,40,39,0
13467,17,0,154938,11th,7,4,0,3,4,1,0,0,20,39,0
13468,62,4,125832,9th,5,6,7,1,4,0,0,0,35,39,0
13469,25,6,150361,HS-grad,9,0,8,4,4,0,0,0,40,39,0
13470,34,2,113183,Masters,14,0,10,1,3,0,0,0,40,39,0
13471,23,4,39551,Assoc-acdm,12,4,12,3,4,0,0,0,12,39,0
13472,18,0,62854,11th,7,4,0,3,4,1,0,0,40,39,0
13473,61,0,31285,7th-8th,4,5,0,1,4,1,0,0,40,39,0
13474,36,4,199217,HS-grad,9,0,6,1,4,1,0,0,40,26,0
13475,47,2,40690,Some-college,10,0,3,1,4,1,0,0,40,39,0
13476,46,4,315671,7th-8th,4,2,12,5,4,0,0,0,30,39,0
13477,23,4,180339,HS-grad,9,5,8,4,4,0,0,0,40,39,0
13478,28,4,119545,Bachelors,13,5,12,1,4,1,0,0,42,39,0
13479,23,4,195508,Bachelors,13,2,12,0,4,1,0,0,45,39,0
13480,31,4,364657,Some-college,10,2,1,0,4,1,0,0,45,39,1
13481,49,1,168598,HS-grad,9,2,1,5,2,0,0,0,40,39,1
13482,33,4,178683,Some-college,10,2,7,0,4,1,5013,0,40,39,0
13483,27,4,123116,Some-college,10,2,3,0,4,1,0,2057,49,39,0
13484,33,4,251117,5th-6th,3,2,7,0,4,1,0,0,40,26,0
13485,35,2,42893,Bachelors,13,0,10,4,4,0,5721,0,40,39,0
13486,19,4,386492,Some-college,10,4,6,3,4,1,0,0,16,39,0
13487,31,4,249869,HS-grad,9,2,12,0,4,1,0,0,40,39,0
13488,55,4,116219,Some-college,10,0,8,1,2,0,0,0,40,39,0
13489,33,4,168981,HS-grad,9,4,12,3,4,0,0,0,40,39,0
13490,67,0,137894,Bachelors,13,6,0,1,4,0,0,0,16,39,1
13491,19,7,139091,Some-college,10,4,8,3,2,1,0,0,35,39,0
13492,25,4,219199,11th,7,0,7,1,4,1,0,0,40,39,0
13493,38,4,191455,HS-grad,9,2,8,5,4,0,0,0,10,39,0
13494,39,4,325374,Bachelors,13,2,4,0,4,1,15024,0,40,39,1
13495,77,0,180425,Masters,14,2,0,0,4,1,0,0,25,39,0
13496,43,4,149871,HS-grad,9,4,1,4,2,0,0,0,40,39,0
13497,30,4,342730,HS-grad,9,4,10,1,4,1,0,0,35,39,0
13498,41,4,252392,9th,5,2,7,0,4,1,0,0,40,26,0
13499,60,4,193864,HS-grad,9,0,3,1,4,0,0,0,40,39,0
13500,38,5,139364,Bachelors,13,2,3,0,4,1,15024,0,35,39,1
13501,20,4,253612,HS-grad,9,4,12,3,4,0,0,0,30,39,0
13502,34,4,287168,Some-college,10,0,1,4,4,1,0,0,40,39,0
13503,17,4,364952,10th,6,3,8,2,4,1,0,0,40,39,0
13504,45,4,82797,Bachelors,13,2,4,0,4,1,0,0,45,39,1
13505,31,4,100135,Masters,14,0,4,1,4,0,0,0,40,39,0
13506,54,2,287831,Some-college,10,2,1,5,2,0,0,0,55,39,1
13507,41,6,140108,HS-grad,9,2,1,0,2,1,0,0,30,39,0
13508,19,4,180917,HS-grad,9,4,8,4,4,0,0,0,40,39,0
13509,51,4,29036,HS-grad,9,0,1,4,4,0,0,0,40,39,0
13510,42,6,221581,HS-grad,9,3,3,1,4,0,0,0,40,39,0
13511,63,2,382882,7th-8th,4,2,3,0,4,1,0,0,40,39,0
13512,35,4,237091,HS-grad,9,2,9,2,4,0,0,0,20,4,0
13513,19,4,134252,Some-college,10,4,12,3,4,1,0,0,15,39,0
13514,29,4,269354,Some-college,10,4,1,1,4,1,0,0,40,39,0
13515,58,4,226922,HS-grad,9,5,8,1,4,0,2907,0,43,39,0
13516,37,6,191841,Bachelors,13,0,8,4,4,0,0,0,48,39,0
13517,28,4,37805,Bachelors,13,2,12,0,4,1,0,0,40,39,1
13518,52,4,590522,5th-6th,3,2,3,0,4,1,0,2002,45,39,0
13519,51,4,202752,12th,8,5,14,1,2,1,0,0,40,39,0
13520,34,0,304872,Some-college,10,6,0,4,4,0,0,0,40,39,0
13521,28,4,228075,Some-college,10,2,1,0,4,1,0,0,40,39,0
13522,43,4,163831,Some-college,10,4,8,1,4,1,0,0,40,39,0
13523,32,4,32326,Bachelors,13,2,3,5,4,0,0,0,40,39,1
13524,40,4,179809,Some-college,10,0,4,1,4,0,0,0,40,39,1
13525,35,4,76878,7th-8th,4,2,1,0,4,1,0,0,40,22,0
13526,44,1,210492,Some-college,10,0,1,4,2,1,0,0,40,39,0
13527,56,4,105582,Some-college,10,2,8,0,4,1,0,0,45,39,1
13528,44,4,160369,Some-college,10,2,9,0,4,1,0,0,2,39,0
13529,27,4,364986,Some-college,10,4,8,1,4,1,0,0,38,39,0
13530,56,0,169278,Some-college,10,6,0,1,4,0,0,0,35,39,0
13531,52,2,76081,Bachelors,13,4,10,1,2,0,0,0,40,39,0
13532,27,7,234135,Bachelors,13,4,1,1,4,0,0,0,40,39,0
13533,35,5,187693,Assoc-acdm,12,2,3,0,4,1,0,0,80,39,1
13534,32,4,188362,Some-college,10,4,3,1,4,1,0,0,40,39,0
13535,34,4,235271,Some-college,10,4,7,3,4,1,0,0,86,39,1
13536,34,4,51854,HS-grad,9,4,7,1,4,1,0,0,40,39,0
13537,31,4,103772,Some-college,10,0,1,1,4,0,0,0,40,39,0
13538,55,1,300670,Bachelors,13,3,4,1,2,1,0,0,40,39,1
13539,45,4,175990,HS-grad,9,0,4,4,4,0,0,0,38,39,0
13540,43,4,173590,Bachelors,13,2,12,0,4,1,0,0,40,39,1
13541,38,7,156866,Bachelors,13,2,1,0,3,1,0,0,40,39,1
13542,56,4,71388,9th,5,5,8,4,2,0,0,0,40,39,0
13543,40,4,228659,Assoc-acdm,12,2,11,0,4,1,0,0,60,39,0
13544,55,6,110844,HS-grad,9,2,4,5,4,0,0,0,40,39,0
13545,52,4,149908,Prof-school,15,0,10,4,4,0,25236,0,44,39,1
13546,28,4,93021,5th-6th,3,4,7,4,3,0,0,0,40,0,0
13547,19,2,273187,HS-grad,9,4,11,3,4,0,0,0,36,39,0
13548,19,4,62419,HS-grad,9,2,3,0,4,1,0,0,35,39,0
13549,24,4,218957,Some-college,10,4,11,3,4,1,0,0,24,0,0
13550,48,4,182715,HS-grad,9,2,12,0,4,1,0,0,48,39,0
13551,29,4,157103,Assoc-voc,11,4,13,3,2,1,0,1974,40,39,0
13552,54,4,133963,Some-college,10,6,12,4,4,0,0,0,20,39,0
13553,26,4,151724,Some-college,10,2,12,0,4,1,0,0,40,39,1
13554,58,4,196502,Some-college,10,2,12,0,4,1,0,0,60,39,1
13555,37,5,199816,Prof-school,15,2,10,0,4,1,0,0,50,39,1
13556,41,4,413365,HS-grad,9,2,14,0,2,1,0,0,40,39,0
13557,65,4,195568,Some-college,10,6,7,1,4,0,0,0,20,39,0
13558,43,4,186245,7th-8th,4,2,6,0,2,1,0,0,40,39,0
13559,33,4,279231,Bachelors,13,2,12,0,4,1,0,1977,40,39,1
13560,55,1,171870,HS-grad,9,2,1,0,4,1,0,0,46,39,1
13561,32,4,127651,HS-grad,9,2,12,0,4,1,0,0,46,39,1
13562,56,6,289605,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13563,29,4,130856,Assoc-voc,11,4,3,3,4,1,0,0,40,39,0
13564,34,7,49539,HS-grad,9,4,8,3,4,0,0,0,20,39,0
13565,39,6,263081,HS-grad,9,4,4,1,2,1,0,0,50,39,0
13566,56,2,205759,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13567,33,4,358655,Bachelors,13,4,1,3,4,0,0,0,10,39,0
13568,51,4,186299,Preschool,1,4,7,1,4,1,0,0,30,39,0
13569,47,4,289517,Bachelors,13,2,3,0,4,1,0,0,50,39,1
13570,22,4,105686,HS-grad,9,4,6,4,4,1,0,0,40,39,0
13571,58,2,81132,HS-grad,9,2,6,0,1,1,0,0,80,30,1
13572,25,4,68302,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13573,34,4,443546,HS-grad,9,2,3,0,4,1,0,0,40,39,1
13574,34,6,195891,Bachelors,13,2,12,0,4,1,0,0,50,0,1
13575,35,4,99462,HS-grad,9,0,13,4,0,0,0,0,40,39,0
13576,36,4,224541,Some-college,10,2,3,0,4,1,0,0,40,39,1
13577,70,0,262502,Some-college,10,2,0,0,4,1,0,1844,24,39,0
13578,41,4,118921,HS-grad,9,0,6,4,4,0,0,0,60,39,0
13579,46,4,155489,Bachelors,13,2,10,0,4,1,0,0,50,39,1
13580,38,6,248919,Bachelors,13,0,10,1,4,1,27828,0,35,39,1
13581,47,4,139268,Bachelors,13,4,13,1,4,1,27828,0,38,39,1
13582,43,6,245056,Preschool,1,2,14,0,2,1,0,0,40,14,0
13583,39,4,433592,HS-grad,9,2,14,0,2,1,0,0,45,39,1
13584,29,4,336624,Bachelors,13,4,10,1,4,1,8614,0,40,39,1
13585,47,4,177858,Bachelors,13,3,4,1,4,0,27828,0,60,39,1
13586,37,4,207066,Some-college,10,4,4,1,4,1,0,0,40,39,0
13587,19,4,56750,Some-college,10,4,4,1,4,0,0,0,30,39,0
13588,67,4,110331,9th,5,0,1,2,4,0,0,0,20,39,0
13589,40,4,84801,Bachelors,13,2,4,0,4,1,7688,0,40,39,1
13590,53,2,175897,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13591,31,4,369027,HS-grad,9,2,14,0,2,1,0,0,37,39,0
13592,56,4,170411,HS-grad,9,0,11,3,4,1,4101,0,38,39,0
13593,47,4,171751,HS-grad,9,0,12,1,4,0,0,0,40,39,0
13594,37,4,61518,HS-grad,9,2,12,0,4,1,0,0,50,39,0
13595,31,4,214235,HS-grad,9,2,12,0,4,1,0,1977,40,39,1
13596,42,0,56483,Some-college,10,1,0,5,4,0,0,0,14,39,0
13597,44,4,154993,Some-college,10,5,3,4,4,0,0,0,55,39,0
13598,33,4,160594,Some-college,10,2,4,0,4,1,7298,0,40,39,1
13599,22,4,258298,Some-college,10,4,1,3,4,1,0,0,35,39,0
13600,52,4,192666,12th,8,5,7,4,2,1,0,0,40,39,0
13601,33,4,156602,Bachelors,13,4,12,3,4,1,3325,0,43,39,0
13602,31,4,122116,Assoc-voc,11,2,3,0,4,1,0,0,40,39,0
13603,75,2,73433,HS-grad,9,2,8,0,4,1,0,2467,40,2,0
13604,50,4,99185,HS-grad,9,4,1,1,4,1,0,0,40,39,0
13605,36,4,203828,HS-grad,9,2,3,0,4,1,0,0,40,22,0
13606,58,2,101480,Assoc-voc,11,6,1,1,4,0,0,0,40,39,0
13607,20,5,134815,9th,5,4,3,4,4,1,0,625,40,39,0
13608,36,7,235195,Some-college,10,5,10,4,4,0,0,0,32,39,0
13609,26,4,93169,Assoc-acdm,12,2,1,5,4,0,0,0,40,39,0
13610,58,2,36091,Masters,14,4,4,1,0,0,0,0,40,39,0
13611,57,4,124318,HS-grad,9,2,1,5,4,0,0,0,45,39,0
13612,46,5,188861,Masters,14,4,4,1,4,1,0,1564,50,39,1
13613,29,4,194402,Masters,14,4,4,1,1,0,0,0,42,0,0
13614,42,6,54651,Prof-school,15,2,10,0,4,1,0,0,40,5,1
13615,34,4,169496,Some-college,10,2,6,0,4,1,0,0,40,39,1
13616,57,4,34366,Some-college,10,2,14,0,4,1,0,0,50,39,0
13617,35,7,213076,Bachelors,13,2,11,0,4,1,0,0,40,39,0
13618,36,2,161132,Some-college,10,4,11,1,4,1,0,0,56,39,0
13619,46,4,479406,Bachelors,13,2,12,0,4,1,0,1672,40,39,0
13620,39,4,115618,HS-grad,9,2,14,0,4,1,0,0,50,39,0
13621,25,5,158033,HS-grad,9,4,7,1,4,1,0,0,65,39,0
13622,43,4,108682,Some-college,10,2,7,0,4,1,0,0,40,39,1
13623,26,4,430195,11th,7,5,8,4,2,1,0,0,40,39,0
13624,46,2,138107,Masters,14,2,4,0,4,1,0,1902,60,39,1
13625,27,4,215014,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13626,35,4,183279,HS-grad,9,2,3,0,4,1,0,0,40,39,0
13627,68,6,119056,HS-grad,9,4,12,1,4,1,0,0,24,39,1
13628,52,4,158583,Some-college,10,0,13,1,4,0,0,0,36,39,0
13629,26,4,242464,Assoc-voc,11,4,4,1,4,1,0,0,50,39,0
13630,27,4,35204,Some-college,10,2,3,0,4,1,0,0,46,39,0
13631,52,4,233149,Masters,14,2,12,0,4,1,15024,0,40,39,1
13632,54,4,182855,7th-8th,4,0,1,1,4,0,0,0,40,39,0
13633,29,4,189346,HS-grad,9,4,14,4,4,1,0,0,40,39,0
13634,39,4,82726,Some-college,10,2,12,5,4,0,0,0,40,39,0
13635,38,4,179481,Some-college,10,2,4,0,4,1,0,0,45,39,1
13636,19,4,167428,HS-grad,9,4,14,3,4,1,0,0,30,39,0
13637,22,4,182117,Some-college,10,4,3,3,4,1,0,0,40,39,0
